s	Lv	Rv	Ld	Rd
1229.75	-0.00111000001430511	-0.00119000005722046	-9.80000019073486E-4	-3.89999985694885E-4
1230	-0.00147000002861023	-0.00137999999523163	-0.00108000004291534	-4.79999989271164E-4
1230.25	-0.00183000004291534	-0.00147000002861023	-0.00112999999523163	-4.49999988079071E-4
1230.5	-0.00211999988555908	-0.00133000004291534	-0.00112000000476837	-4.69999998807907E-4
1230.75	-0.00228999996185303	-0.00114999997615814	-0.00102999997138977	-2.09999993443489E-4
1231	-0.00225999999046326	-8.19999992847443E-4	-7.79999971389771E-4	-9.9999997764826E-6
1231.25	-0.00214000010490417	-5.40000021457672E-4	-6.29999995231628E-4	3.40000003576279E-4
1231.5	-0.00188999998569489	-1.70000001788139E-4	-3.19999992847443E-4	4.69999998807907E-4
1231.75	-0.0015900000333786	2.00000002980232E-4	-2.00000002980232E-4	5.89999973773956E-4
1232	-0.00137999999523163	4.69999998807907E-4	0	5.50000011920929E-4
1232.25	-0.00124000000953674	7.09999978542328E-4	2.99999993294477E-5	4.69999998807907E-4
1232.5	-0.00117999994754791	7.90000021457672E-4	1.50000005960464E-4	4.39999997615814E-4
1232.75	-0.00113999998569489	9.10000026226044E-4	3.40000003576279E-4	2.5E-4
1233	-0.00107000005245209	8.19999992847443E-4	3.49999994039536E-4	1.89999997615814E-4
1233.25	-0.00101999998092651	8.60000014305115E-4	5E-4	0
1233.5	-9.49999988079071E-4	7.79999971389771E-4	4.69999998807907E-4	7.00000002980232E-5
1233.75	-8.99999976158142E-4	6.80000007152557E-4	6.00000023841858E-4	1.40000000596046E-4
1234	-7.90000021457672E-4	6.00000023841858E-4	5.40000021457672E-4	3.00000011920929E-4
1234.25	-6.70000016689301E-4	5.79999983310699E-4	4.39999997615814E-4	3.79999995231628E-4
1234.5	-5.79999983310699E-4	5E-4	4.49999988079071E-4	4.49999988079071E-4
1234.75	-5.29999971389771E-4	3.79999995231628E-4	4.19999986886978E-4	5.40000021457672E-4
1235	-4.69999998807907E-4	3.49999994039536E-4	4.69999998807907E-4	5.19999980926514E-4
1235.25	-3.60000014305115E-4	4.6000000834465E-4	4.79999989271164E-4	5.09999990463257E-4
1235.5	-2.59999990463257E-4	5.40000021457672E-4	4.69999998807907E-4	4.6000000834465E-4
1235.75	-1.29999995231628E-4	5.89999973773956E-4	3.89999985694885E-4	4.90000009536743E-4
1236	-5.00000007450581E-5	7.5E-4	2.70000010728836E-4	4.69999998807907E-4
1236.25	9.9999997764826E-6	9.10000026226044E-4	2.5E-4	4.6000000834465E-4
1236.5	-1.99999995529652E-5	0.00104999995231628	2.00000002980232E-4	4.30000007152557E-4
1236.75	-1.40000000596046E-4	0.0010900000333786	7.99999982118607E-5	4.00000005960464E-4
1237	-3.00000011920929E-4	0.00114999997615814	-1.40000000596046E-4	4.09999996423721E-4
1237.25	-4.90000009536743E-4	0.00108000004291534	-3.40000003576279E-4	4.19999986886978E-4
1237.5	-6.70000016689301E-4	0.00104999995231628	-4.19999986886978E-4	3.79999995231628E-4
1237.75	-7.79999971389771E-4	9.80000019073486E-4	-4.69999998807907E-4	4.49999988079071E-4
1238	-8.39999973773956E-4	9.59999978542328E-4	-4.09999996423721E-4	4.09999996423721E-4
1238.25	-7.90000021457672E-4	9.59999978542328E-4	-3.49999994039536E-4	3.89999985694885E-4
1238.5	-7.59999990463257E-4	8.39999973773956E-4	-3.00000011920929E-4	2.70000010728836E-4
1238.75	-6.60000026226044E-4	8.39999973773956E-4	-1.50000005960464E-4	1.70000001788139E-4
1239	-6.10000014305115E-4	6.20000004768372E-4	1.09999999403954E-4	2.19999998807907E-4
1239.25	-5.69999992847443E-4	4.6000000834465E-4	5.60000002384186E-4	2.00000002980232E-4
1239.5	-5E-4	2.19999998807907E-4	8.29999983310699E-4	2.19999998807907E-4
1239.75	-4.30000007152557E-4	1.99999995529652E-5	0.0010900000333786	1.70000001788139E-4
1240	-3.40000003576279E-4	1.99999995529652E-5	0.00121000003814697	1.99999995529652E-5
1240.25	-3.60000014305115E-4	-1.00000001490116E-4	0.00135000002384186	-5.99999986588955E-5
1240.5	-3.79999995231628E-4	-5.99999986588955E-5	0.00145000004768372	-1.70000001788139E-4
1240.75	-4.00000005960464E-4	-5.00000007450581E-5	0.00167999994754791	-1.50000005960464E-4
1241	-3.49999994039536E-4	1.59999996423721E-4	0.00189999997615814	-1.19999997317791E-4
1241.25	-2.5E-4	5.19999980926514E-4	0.00200999999046326	-5.00000007450581E-5
1241.5	-1.50000005960464E-4	8.50000023841858E-4	0.00205999994277954	7.99999982118607E-5
1241.75	0	0.00112000000476837	0.00219000005722046	2.39999994635582E-4
1242	1.80000007152557E-4	0.00129999995231628	0.00230999994277954	4.49999988079071E-4
1242.25	4.30000007152557E-4	0.00147000002861023	0.00232999992370605	4.39999997615814E-4
1242.5	6.60000026226044E-4	0.00155999994277954	0.00220000004768372	4.6000000834465E-4
1242.75	7.79999971389771E-4	0.00152999997138977	0.00204999995231628	3.40000003576279E-4
1243	8.19999992847443E-4	0.0013400000333786	0.00182000005245209	3.10000002384186E-4
1243.25	7.30000019073486E-4	0.00108000004291534	0.00162000000476837	2.5E-4
1243.5	6.20000004768372E-4	8.29999983310699E-4	0.00139999997615814	1.59999996423721E-4
1243.75	5.69999992847443E-4	6.10000014305115E-4	0.00112999999523163	2.39999994635582E-4
1244	5E-4	4.00000005960464E-4	9.39999997615814E-4	2.39999994635582E-4
1244.25	6.10000014305115E-4	2.5E-4	7.59999990463257E-4	4.30000007152557E-4
1244.5	7.09999978542328E-4	0	7.59999990463257E-4	6.29999995231628E-4
1244.75	9.30000007152557E-4	-7.99999982118607E-5	7.09999978542328E-4	8.00000011920929E-4
1245	0.00116999995708466	-1.19999997317791E-4	5.40000021457672E-4	8.19999992847443E-4
1245.25	0.00138999998569489	-1.59999996423721E-4	2.70000010728836E-4	6.49999976158142E-4
1245.5	0.00162000000476837	-1.40000000596046E-4	-1.29999995231628E-4	3.49999994039536E-4
1245.75	0.00171000003814697	-2.09999993443489E-4	-5.29999971389771E-4	1.09999999403954E-4
1246	0.0018400000333786	-1.19999997317791E-4	-9.49999988079071E-4	-7.00000002980232E-5
1246.25	0.00187999999523163	-7.99999982118607E-5	-0.00135000002384186	-2.00000002980232E-4
1246.5	0.00195000004768372	2.99999993294477E-5	-0.00177999997138977	-3.89999985694885E-4
1246.75	0.00194000005722046	2.5E-4	-0.00221000003814697	-5.89999973773956E-4
1247	0.00187999999523163	4.49999988079071E-4	-0.0025699999332428	-6.89999997615814E-4
1247.25	0.00178999996185303	6.29999995231628E-4	-0.00271000003814697	-6.80000007152557E-4
1247.5	0.00166999995708466	7.5E-4	-0.00272000002861023	-6.00000023841858E-4
1247.75	0.00151999998092651	9.20000016689301E-4	-0.0025699999332428	-5.89999973773956E-4
1248	0.00133000004291534	0.00100999999046326	-0.00235999989509583	-5.79999983310699E-4
1248.25	0.00119000005722046	0.00112000000476837	-0.00203999996185303	-7.30000019073486E-4
1248.5	0.00107000005245209	0.00122000002861023	-0.00170000004768372	-7.5E-4
1248.75	9.80000019073486E-4	0.00133000004291534	-0.00119000005722046	-7.90000021457672E-4
1249	9.10000026226044E-4	0.0014099999666214	-6.70000016689301E-4	-7.90000021457672E-4
1249.25	8.70000004768372E-4	0.00129999995231628	-2.30000004172325E-4	-8.19999992847443E-4
1249.5	8.79999995231628E-4	0.00128999996185303	9.00000035762787E-5	-9.10000026226044E-4
1249.75	8.39999973773956E-4	0.00117999994754791	2.5E-4	-9.20000016689301E-4
1250	8.10000002384186E-4	0.00114999997615814	3.70000004768372E-4	-8.29999983310699E-4
1250.25	7.5E-4	0.00100999999046326	3.19999992847443E-4	-8.00000011920929E-4
1250.5	7.09999978542328E-4	8.29999983310699E-4	1.50000005960464E-4	-5.69999992847443E-4
1250.75	6.80000007152557E-4	7.20000028610229E-4	5.99999986588955E-5	-5.09999990463257E-4
1251	6.00000023841858E-4	5.79999983310699E-4	-5.00000007450581E-5	-1.89999997615814E-4
1251.25	5.29999971389771E-4	6.10000014305115E-4	-3.99999991059303E-5	-1.09999999403954E-4
1251.5	4.6000000834465E-4	5.29999971389771E-4	-9.00000035762787E-5	7.99999982118607E-5
1251.75	4.30000007152557E-4	5.89999973773956E-4	0	2.19999998807907E-4
1252	4.30000007152557E-4	5.69999992847443E-4	1.99999995529652E-5	4.09999996423721E-4
1252.25	4.09999996423721E-4	5.69999992847443E-4	1.40000000596046E-4	6.29999995231628E-4
1252.5	4.09999996423721E-4	5E-4	3.79999995231628E-4	6.70000016689301E-4
1252.75	3.49999994039536E-4	3.70000004768372E-4	6.49999976158142E-4	7.5E-4
1253	2.8999999165535E-4	2.70000010728836E-4	9.39999997615814E-4	6.60000026226044E-4
1253.25	2.30000004172325E-4	1.19999997317791E-4	9.39999997615814E-4	7.09999978542328E-4
1253.5	1.29999995231628E-4	-3.99999991059303E-5	9.70000028610229E-4	6.29999995231628E-4
1253.75	1.99999995529652E-5	-1.89999997615814E-4	9.20000016689301E-4	6.39999985694885E-4
1254	-1.59999996423721E-4	-4.19999986886978E-4	0.00102999997138977	7.69999980926514E-4
1254.25	-2.09999993443489E-4	-5E-4	0.0011599999666214	8.10000002384186E-4
1254.5	-2.8999999165535E-4	-6.70000016689301E-4	0.00120000004768372	9.59999978542328E-4
1254.75	-3.60000014305115E-4	-7.5E-4	0.00120000004768372	8.50000023841858E-4
1255	-4.30000007152557E-4	-8.19999992847443E-4	0.00103999996185303	8.60000014305115E-4
1255.25	-5.09999990463257E-4	-0.00100999999046326	0.00100999999046326	8.00000011920929E-4
1255.5	-4.69999998807907E-4	-0.00108000004291534	0.00100999999046326	8.39999973773956E-4
1255.75	-4.49999988079071E-4	-0.00122000002861023	9.80000019073486E-4	8.50000023841858E-4
1256	-2.80000001192093E-4	-0.00123000001907349	8.79999995231628E-4	7.59999990463257E-4
1256.25	-7.99999982118607E-5	-0.00122000002861023	6.80000007152557E-4	5.89999973773956E-4
1256.5	1.19999997317791E-4	-0.00112000000476837	5.19999980926514E-4	4.30000007152557E-4
1256.75	3.30000013113022E-4	-8.19999992847443E-4	3.30000013113022E-4	3.19999992847443E-4
1257	5.69999992847443E-4	-5.29999971389771E-4	1.40000000596046E-4	1.80000007152557E-4
1257.25	8.70000004768372E-4	-1.19999997317791E-4	-9.00000035762787E-5	7.00000002980232E-5
1257.5	0.00111000001430511	2.39999994635582E-4	-3.30000013113022E-4	-7.99999982118607E-5
1257.75	0.00132000005245209	5.69999992847443E-4	-4.69999998807907E-4	-1.59999996423721E-4
1258	0.00145000004768372	7.79999971389771E-4	-5.09999990463257E-4	-1.29999995231628E-4
1258.25	0.00145000004768372	8.79999995231628E-4	-4.69999998807907E-4	-9.00000035762787E-5
1258.5	0.00135000002384186	0.00101999998092651	-4.49999988079071E-4	-9.00000035762787E-5
1258.75	0.00111000001430511	0.00108000004291534	-4.69999998807907E-4	-1.19999997317791E-4
1259	8.60000014305115E-4	0.00110000002384186	-3.79999995231628E-4	-2.70000010728836E-4
1259.25	5.50000011920929E-4	0.00111000001430511	-3.79999995231628E-4	-2.80000001192093E-4
1259.5	2.59999990463257E-4	0.00101999998092651	-2.09999993443489E-4	-2.30000004172325E-4
1259.75	3.99999991059303E-5	0.00103999996185303	-9.00000035762787E-5	-5.99999986588955E-5
1260	-7.99999982118607E-5	9.70000028610229E-4	9.9999997764826E-6	5.00000007450581E-5
1260.25	-1.19999997317791E-4	9.70000028610229E-4	5.99999986588955E-5	5.00000007450581E-5
1260.5	-1.19999997317791E-4	9.30000007152557E-4	2.99999993294477E-5	2.00000002980232E-4
1260.75	-1.70000001788139E-4	7.59999990463257E-4	1.80000007152557E-4	4.09999996423721E-4
1261	-1.80000007152557E-4	6.49999976158142E-4	2.70000010728836E-4	6.70000016689301E-4
1261.25	-2.80000001192093E-4	4.19999986886978E-4	3.19999992847443E-4	7.40000009536743E-4
1261.5	-3.19999992847443E-4	2.09999993443489E-4	1.89999997615814E-4	6.49999976158142E-4
1261.75	-4.00000005960464E-4	-5.99999986588955E-5	1.99999995529652E-5	4.69999998807907E-4
1262	-5E-4	-3.79999995231628E-4	-1.09999999403954E-4	3.40000003576279E-4
1262.25	-6.10000014305115E-4	-6.99999988079071E-4	-1.70000001788139E-4	3.40000003576279E-4
1262.5	-7.90000021457672E-4	-0.00114999997615814	-1.50000005960464E-4	4.19999986886978E-4
1262.75	-9.90000009536743E-4	-0.00160000002384186	-7.99999982118607E-5	5.40000021457672E-4
1263	-0.00125999999046326	-0.0019099999666214	1.99999995529652E-5	5.60000002384186E-4
1263.25	-0.00145000004768372	-0.00215000009536743	2.09999993443489E-4	5.40000021457672E-4
1263.5	-0.00155999994277954	-0.00223000001907349	4.79999989271164E-4	5E-4
1263.75	-0.00145000004768372	-0.00220000004768372	7.79999971389771E-4	4.69999998807907E-4
1264	-0.0011599999666214	-0.00191999995708466	0.00102999997138977	5.09999990463257E-4
1264.25	-7.40000009536743E-4	-0.00142999994754791	0.00117999994754791	5.29999971389771E-4
1264.5	-3.30000013113022E-4	-0.00101999998092651	0.00123000001907349	5.29999971389771E-4
1264.75	5.99999986588955E-5	-4.30000007152557E-4	0.00113999998569489	4.90000009536743E-4
1265	4.30000007152557E-4	-9.00000035762787E-5	9.90000009536743E-4	3.70000004768372E-4
1265.25	7.59999990463257E-4	2.8999999165535E-4	8.00000011920929E-4	2.59999990463257E-4
1265.5	9.80000019073486E-4	4.30000007152557E-4	5.29999971389771E-4	1.59999996423721E-4
1265.75	0.00107000005245209	6.00000023841858E-4	1.80000007152557E-4	9.9999997764826E-6
1266	0.00112000000476837	6.70000016689301E-4	-2.39999994635582E-4	-9.00000035762787E-5
1266.25	0.0010900000333786	6.29999995231628E-4	-5.60000002384186E-4	-2.19999998807907E-4
1266.5	0.00105999994277954	5.79999983310699E-4	-8.89999985694885E-4	-3.40000003576279E-4
1266.75	0.00101999998092651	4.69999998807907E-4	-0.00114999997615814	-4.39999997615814E-4
1267	9.80000019073486E-4	3.70000004768372E-4	-0.00137000000476837	-5.60000002384186E-4
1267.25	9.30000007152557E-4	2.80000001192093E-4	-0.00148000001907349	-6.60000026226044E-4
1267.5	7.5E-4	2.39999994635582E-4	-0.00142999994754791	-6.99999988079071E-4
1267.75	6.70000016689301E-4	3.30000013113022E-4	-0.00132000005245209	-6.99999988079071E-4
1268	5.29999971389771E-4	3.70000004768372E-4	-0.00116999995708466	-6.89999997615814E-4
1268.25	5E-4	4.30000007152557E-4	-0.00105999994277954	-7.20000028610229E-4
1268.5	4.39999997615814E-4	4.30000007152557E-4	-8.10000002384186E-4	-6.70000016689301E-4
1268.75	3.89999985694885E-4	3.19999992847443E-4	-4.09999996423721E-4	-4.49999988079071E-4
1269	4.00000005960464E-4	2.39999994635582E-4	5.99999986588955E-5	-2.30000004172325E-4
1269.25	3.30000013113022E-4	2.99999993294477E-5	3.19999992847443E-4	-7.00000002980232E-5
1269.5	4.00000005960464E-4	-7.99999982118607E-5	5E-4	0
1269.75	3.40000003576279E-4	-2.39999994635582E-4	5.50000011920929E-4	7.00000002980232E-5
1270	3.30000013113022E-4	-3.60000014305115E-4	6.29999995231628E-4	1.00000001490116E-4
1270.25	2.59999990463257E-4	-3.40000003576279E-4	6.29999995231628E-4	1.00000001490116E-4
1270.5	1.59999996423721E-4	-3.79999995231628E-4	6.89999997615814E-4	1.19999997317791E-4
1270.75	1.70000001788139E-4	-1.50000005960464E-4	7.69999980926514E-4	9.00000035762787E-5
1271	1.09999999403954E-4	-9.00000035762787E-5	8.19999992847443E-4	5.00000007450581E-5
1271.25	1.59999996423721E-4	1.09999999403954E-4	9.90000009536743E-4	1.99999995529652E-5
1271.5	1.89999997615814E-4	1.00000001490116E-4	0.00116999995708466	1.89999997615814E-4
1271.75	1.89999997615814E-4	1.40000000596046E-4	0.00142999994754791	4.09999996423721E-4
1272	2.70000010728836E-4	2.09999993443489E-4	0.00157000005245209	4.69999998807907E-4
1272.25	2.59999990463257E-4	1.59999996423721E-4	0.00148000001907349	4.19999986886978E-4
1272.5	2.59999990463257E-4	1.19999997317791E-4	0.00129999995231628	1.29999995231628E-4
1272.75	2.09999993443489E-4	-1.99999995529652E-5	0.00101999998092651	3.99999991059303E-5
1273	1.19999997317791E-4	-2.59999990463257E-4	9.30000007152557E-4	-7.99999982118607E-5
1273.25	1.40000000596046E-4	-3.60000014305115E-4	7.30000019073486E-4	-1.09999999403954E-4
1273.5	1.19999997317791E-4	-5.50000011920929E-4	5.40000021457672E-4	-1.89999997615814E-4
1273.75	9.00000035762787E-5	-3.79999995231628E-4	2.30000004172325E-4	-3.10000002384186E-4
1274	0	-3.40000003576279E-4	-9.00000035762787E-5	-3.49999994039536E-4
1274.25	-1.50000005960464E-4	-2.59999990463257E-4	-3.00000011920929E-4	-3.40000003576279E-4
1274.5	-2.70000010728836E-4	-2.30000004172325E-4	-4.69999998807907E-4	-2.30000004172325E-4
1274.75	-4.79999989271164E-4	-1.89999997615814E-4	-5.09999990463257E-4	-5.99999986588955E-5
1275	-6.20000004768372E-4	-1.29999995231628E-4	-6.49999976158142E-4	1.99999995529652E-5
1275.25	-8.60000014305115E-4	-2.5E-4	-8.50000023841858E-4	7.00000002980232E-5
1275.5	-0.00110000002384186	-4.19999986886978E-4	-9.90000009536743E-4	5.99999986588955E-5
1275.75	-0.00132000005245209	-6.39999985694885E-4	-0.00101999998092651	1.59999996423721E-4
1276	-0.00150999999046326	-7.69999980926514E-4	-8.29999983310699E-4	3.00000011920929E-4
1276.25	-0.00153999996185303	-8.39999973773956E-4	-7.20000028610229E-4	3.89999985694885E-4
1276.5	-0.00163999998569489	-8.39999973773956E-4	-6.10000014305115E-4	3.70000004768372E-4
1276.75	-0.00163999998569489	-8.60000014305115E-4	-5.19999980926514E-4	2.70000010728836E-4
1277	-0.00171000003814697	-0.00111000001430511	-4.49999988079071E-4	2.30000004172325E-4
1277.25	-0.00175999999046326	-0.0013400000333786	-2.19999998807907E-4	1.59999996423721E-4
1277.5	-0.00177999997138977	-0.00160000002384186	-1.29999995231628E-4	1.70000001788139E-4
1277.75	-0.00187999999523163	-0.00177999997138977	0	1.09999999403954E-4
1278	-0.00189999997615814	-0.00191999995708466	-1.40000000596046E-4	-5.99999986588955E-5
1278.25	-0.002	-0.00209999990463257	-3.19999992847443E-4	-1.70000001788139E-4
1278.5	-0.00196000003814697	-0.00210999989509583	-4.00000005960464E-4	-3.19999992847443E-4
1278.75	-0.00192999994754791	-0.00201999998092651	-3.70000004768372E-4	-2.59999990463257E-4
1279	-0.00185000002384186	-0.00185000002384186	-1.89999997615814E-4	-2.19999998807907E-4
1279.25	-0.00169000005722046	-0.00147000002861023	-1.29999995231628E-4	-1.59999996423721E-4
1279.5	-0.00153999996185303	-0.00123000001907349	-7.99999982118607E-5	-1.80000007152557E-4
1279.75	-0.00135000002384186	-8.79999995231628E-4	7.00000002980232E-5	-2.00000002980232E-4
1280	-0.00120000004768372	-7.30000019073486E-4	1.70000001788139E-4	-1.59999996423721E-4
1280.25	-9.90000009536743E-4	-5.69999992847443E-4	4.6000000834465E-4	-9.00000035762787E-5
1280.5	-7.5E-4	-3.30000013113022E-4	6.29999995231628E-4	7.99999982118607E-5
1280.75	-5.69999992847443E-4	-1.59999996423721E-4	8.00000011920929E-4	1.29999995231628E-4
1281	-3.70000004768372E-4	1.80000007152557E-4	7.30000019073486E-4	2.00000002980232E-4
1281.25	-1.80000007152557E-4	3.10000002384186E-4	5.29999971389771E-4	1.00000001490116E-4
1281.5	0	5.09999990463257E-4	3.00000011920929E-4	0
1281.75	1.70000001788139E-4	5.60000002384186E-4	7.99999982118607E-5	0
1282	2.00000002980232E-4	6.00000023841858E-4	-2.99999993294477E-5	-5.99999986588955E-5
1282.25	3.00000011920929E-4	5.09999990463257E-4	-2.09999993443489E-4	-5.99999986588955E-5
1282.5	2.5E-4	2.39999994635582E-4	-4.00000005960464E-4	-1.59999996423721E-4
1282.75	2.00000002980232E-4	-9.9999997764826E-6	-5.89999973773956E-4	-2.39999994635582E-4
1283	9.00000035762787E-5	-3.60000014305115E-4	-7.40000009536743E-4	-2.39999994635582E-4
1283.25	-9.00000035762787E-5	-5.09999990463257E-4	-8.60000014305115E-4	-2.80000001192093E-4
1283.5	-3.00000011920929E-4	-6.20000004768372E-4	-0.00107000005245209	-3.79999995231628E-4
1283.75	-5.50000011920929E-4	-7.09999978542328E-4	-0.00123000001907349	-4.69999998807907E-4
1284	-7.30000019073486E-4	-7.40000009536743E-4	-0.00123000001907349	-6.10000014305115E-4
1284.25	-7.40000009536743E-4	-8.79999995231628E-4	-0.00105999994277954	-5.60000002384186E-4
1284.5	-6.49999976158142E-4	-8.79999995231628E-4	-6.49999976158142E-4	-4.19999986886978E-4
1284.75	-3.89999985694885E-4	-8.60000014305115E-4	-3.00000011920929E-4	-3.10000002384186E-4
1285	-1.09999999403954E-4	-8.29999983310699E-4	9.00000035762787E-5	-1.59999996423721E-4
1285.25	1.29999995231628E-4	-6.10000014305115E-4	2.39999994635582E-4	-2.09999993443489E-4
1285.5	4.30000007152557E-4	-3.30000013113022E-4	2.59999990463257E-4	-2.5E-4
1285.75	6.39999985694885E-4	5.00000007450581E-5	2.09999993443489E-4	-4.39999997615814E-4
1286	8.60000014305115E-4	4.30000007152557E-4	1.00000001490116E-4	-5.89999973773956E-4
1286.25	9.10000026226044E-4	6.49999976158142E-4	1.40000000596046E-4	-6.29999995231628E-4
